Date_Time,Temp_F
4/17/2013 12:20,63.347
4/17/2013 12:40,62.748
4/17/2013 13:00,63.005
4/17/2013 13:20,63.518
4/17/2013 13:40,63.903
4/17/2013 14:00,64.161
4/17/2013 14:20,63.732
4/17/2013 14:40,64.288
4/17/2013 15:00,62.834
4/17/2013 15:20,63.475
4/17/2013 15:40,62.919
4/17/2013 16:00,63.304
4/17/2013 16:20,63.262
4/17/2013 16:40,62.533
4/17/2013 17:00,62.319
4/17/2013 17:20,62.191
4/17/2013 17:40,62.919
4/17/2013 18:00,63.518
4/17/2013 18:20,63.219
4/17/2013 18:40,63.048
4/17/2013 19:00,62.875
4/17/2013 19:20,62.791
4/17/2013 19:40,63.219
4/17/2013 20:00,63.433
4/17/2013 20:20,63.347
4/17/2013 20:40,63.262
4/17/2013 21:00,63.133
4/17/2013 21:20,62.962
4/17/2013 21:40,62.919
4/17/2013 22:00,62.834
4/17/2013 22:20,62.704
4/17/2013 22:40,62.62
4/17/2013 23:00,62.533
4/17/2013 23:20,62.406
4/17/2013 23:40,62.319
4/18/2013 0:00,62.191
4/18/2013 0:20,62.062
4/18/2013 0:40,61.977
4/18/2013 1:00,61.848
4/18/2013 1:20,61.761
4/18/2013 1:40,61.633
4/18/2013 2:00,61.547
4/18/2013 2:20,61.419
4/18/2013 2:40,61.333
4/18/2013 3:00,61.248
4/18/2013 3:20,61.205
4/18/2013 3:40,61.119
4/18/2013 4:00,61.032
4/18/2013 4:20,60.948
4/18/2013 4:40,60.904
4/18/2013 5:00,60.818
4/18/2013 5:20,60.733
4/18/2013 5:40,60.69
4/18/2013 6:00,60.604
4/18/2013 6:20,60.517
4/18/2013 6:40,60.474
4/18/2013 7:00,60.433
4/18/2013 7:20,60.39
4/18/2013 7:40,60.517
4/18/2013 8:00,60.433
4/18/2013 8:20,60.433
4/18/2013 8:40,60.303
4/18/2013 9:00,60.26
4/18/2013 9:20,60.26
4/18/2013 9:40,60.217
4/18/2013 10:00,60.217
4/18/2013 10:20,60.39
4/18/2013 10:40,60.517
4/18/2013 11:00,60.517
4/18/2013 11:20,60.517
4/18/2013 11:40,60.433
4/18/2013 12:00,60.517
4/18/2013 12:20,60.69
4/18/2013 12:40,60.517
4/18/2013 13:00,60.647
4/18/2013 13:20,60.733
4/18/2013 13:40,60.904
4/18/2013 14:00,60.904
4/18/2013 14:20,61.032
4/18/2013 14:40,61.162
4/18/2013 15:00,60.991
4/18/2013 15:20,60.647
4/18/2013 15:40,60.69
4/18/2013 16:00,60.69
4/18/2013 16:20,60.775
4/18/2013 16:40,60.861
4/18/2013 17:00,60.948
4/18/2013 17:20,60.861
4/18/2013 17:40,60.775
4/18/2013 18:00,60.775
4/18/2013 18:20,60.69
4/18/2013 18:40,60.604
4/18/2013 19:00,60.517
4/18/2013 19:20,60.517
4/18/2013 19:40,60.517
4/18/2013 20:00,60.561
4/18/2013 20:20,60.604
4/18/2013 20:40,60.604
4/18/2013 21:00,60.561
4/18/2013 21:20,60.517
4/18/2013 21:40,60.517
4/18/2013 22:00,60.433
4/18/2013 22:20,60.433
4/18/2013 22:40,60.517
4/18/2013 23:00,60.433
4/18/2013 23:20,60.433
4/18/2013 23:40,60.433
4/19/2013 0:00,60.39
4/19/2013 0:20,60.346
4/19/2013 0:40,60.26
4/19/2013 1:00,60.217
4/19/2013 1:20,60.174
4/19/2013 1:40,60.132
4/19/2013 2:00,60.089
4/19/2013 2:20,60.089
4/19/2013 2:40,60.089
4/19/2013 3:00,60.089
4/19/2013 3:20,60.003
4/19/2013 3:40,60.003
4/19/2013 4:00,59.959
4/19/2013 4:20,59.916
4/19/2013 4:40,59.916
4/19/2013 5:00,59.873
4/19/2013 5:20,59.83
4/19/2013 5:40,59.83
4/19/2013 6:00,59.788
4/19/2013 6:20,59.745
4/19/2013 6:40,59.745
4/19/2013 7:00,59.745
4/19/2013 7:20,59.788
4/19/2013 7:40,59.788
4/19/2013 8:00,59.788
4/19/2013 8:20,60.003
4/19/2013 8:40,59.873
4/19/2013 9:00,59.959
4/19/2013 9:20,60.089
4/19/2013 9:40,60.303
4/19/2013 10:00,60.089
4/19/2013 10:20,60.39
4/19/2013 10:40,60.647
4/19/2013 11:00,60.517
4/19/2013 11:20,60.433
4/19/2013 11:40,60.517
4/19/2013 12:00,60.433
4/19/2013 12:20,60.904
4/19/2013 12:40,61.205
4/19/2013 13:00,61.032
4/19/2013 13:20,60.991
4/19/2013 13:40,61.934
4/19/2013 14:00,61.934
4/19/2013 14:20,61.506
4/19/2013 14:40,62.191
4/19/2013 15:00,62.704
4/19/2013 15:20,63.347
4/19/2013 15:40,62.834
4/19/2013 16:00,62.577
4/19/2013 16:20,62.49
4/19/2013 16:40,62.49
4/19/2013 17:00,62.447
4/19/2013 17:20,62.019
4/19/2013 17:40,62.533
4/19/2013 18:00,62.577
4/19/2013 18:20,62.748
4/19/2013 18:40,62.447
4/19/2013 19:00,61.977
4/19/2013 19:20,61.59
4/19/2013 19:40,62.661
4/19/2013 20:00,62.276
4/19/2013 20:20,62.406
4/19/2013 20:40,62.875
4/19/2013 21:00,62.748
4/19/2013 21:20,62.791
4/19/2013 21:40,62.791
4/19/2013 22:00,63.005
4/19/2013 22:20,63.262
4/19/2013 22:40,63.518
4/19/2013 23:00,64.459
4/19/2013 23:20,64.459
4/19/2013 23:40,64.418
4/20/2013 0:00,64.589
4/20/2013 0:20,64.632
4/20/2013 0:40,64.546
4/20/2013 1:00,64.546
4/20/2013 1:20,64.418
4/20/2013 1:40,64.288
4/20/2013 2:00,64.204
4/20/2013 2:20,64.033
4/20/2013 2:40,63.99
4/20/2013 3:00,63.862
4/20/2013 3:20,63.819
4/20/2013 3:40,63.689
4/20/2013 4:00,63.604
4/20/2013 4:20,63.518
4/20/2013 4:40,63.39
4/20/2013 5:00,63.304
4/20/2013 5:20,63.176
4/20/2013 5:40,63.09
4/20/2013 6:00,63.005
4/20/2013 6:20,62.919
4/20/2013 6:40,62.834
4/20/2013 7:00,62.834
4/20/2013 7:20,62.748
4/20/2013 7:40,62.704
4/20/2013 8:00,62.62
4/20/2013 8:20,62.661
4/20/2013 8:40,62.661
4/20/2013 9:00,62.704
4/20/2013 9:20,62.748
4/20/2013 9:40,62.577
4/20/2013 10:00,62.62
4/20/2013 10:20,62.577
4/20/2013 10:40,62.577
4/20/2013 11:00,62.533
4/20/2013 11:20,62.577
4/20/2013 11:40,62.533
4/20/2013 12:00,62.577
4/20/2013 12:20,62.49
4/20/2013 12:40,62.49
4/20/2013 13:00,62.447
4/20/2013 13:20,62.406
4/20/2013 13:40,62.62
4/20/2013 14:00,62.577
4/20/2013 14:20,62.533
4/20/2013 14:40,62.533
4/20/2013 15:00,62.577
4/20/2013 15:20,62.533
4/20/2013 15:40,62.533
4/20/2013 16:00,62.577
4/20/2013 16:20,62.577
4/20/2013 16:40,62.49
4/20/2013 17:00,62.406
4/20/2013 17:20,62.406
4/20/2013 17:40,62.319
4/20/2013 18:00,62.233
4/20/2013 18:20,62.191
4/20/2013 18:40,62.062
4/20/2013 19:00,61.934
4/20/2013 19:20,61.804
4/20/2013 19:40,61.633
4/20/2013 20:00,61.547
4/20/2013 20:20,61.506
4/20/2013 20:40,61.419
4/20/2013 21:00,61.376
4/20/2013 21:20,61.248
4/20/2013 21:40,61.162
4/20/2013 22:00,61.119
4/20/2013 22:20,60.904
4/20/2013 22:40,60.861
4/20/2013 23:00,60.733
4/20/2013 23:20,60.647
4/20/2013 23:40,60.517
4/21/2013 0:00,60.474
4/21/2013 0:20,60.346
4/21/2013 0:40,60.303
4/21/2013 1:00,60.217
4/21/2013 1:20,60.132
4/21/2013 1:40,60.046
4/21/2013 2:00,59.959
4/21/2013 2:20,59.873
4/21/2013 2:40,59.745
4/21/2013 3:00,59.659
4/21/2013 3:20,59.529
4/21/2013 3:40,59.401
4/21/2013 4:00,59.272
4/21/2013 4:20,59.185
4/21/2013 4:40,59.056
4/21/2013 5:00,58.971
4/21/2013 5:20,58.842
4/21/2013 5:40,58.755
4/21/2013 6:00,58.712
4/21/2013 6:20,58.626
4/21/2013 6:40,58.541
4/21/2013 7:00,58.455
4/21/2013 7:20,58.455
4/21/2013 7:40,58.411
4/21/2013 8:00,58.455
4/21/2013 8:20,59.014
4/21/2013 8:40,58.498
4/21/2013 9:00,58.541
4/21/2013 9:20,58.798
4/21/2013 9:40,59.358
4/21/2013 10:00,59.486
4/21/2013 10:20,59.401
4/21/2013 10:40,59.616
4/21/2013 11:00,59.788
4/21/2013 11:20,60.346
4/21/2013 11:40,60.561
4/21/2013 12:00,60.818
4/21/2013 12:20,61.29
4/21/2013 12:40,61.506
4/21/2013 13:00,61.804
4/21/2013 13:20,62.191
4/21/2013 13:40,62.406
4/21/2013 14:00,61.761
4/21/2013 14:20,61.761
4/21/2013 14:40,61.205
4/21/2013 15:00,60.39
4/21/2013 15:20,60.604
4/21/2013 15:40,60.775
4/21/2013 16:00,60.69
4/21/2013 16:20,60.217
4/21/2013 16:40,60.132
4/21/2013 17:00,60.733
4/21/2013 17:20,60.26
4/21/2013 17:40,60.433
4/21/2013 18:00,60.561
4/21/2013 18:20,60.775
4/21/2013 18:40,61.032
4/21/2013 19:00,60.561
4/21/2013 19:20,60.346
4/21/2013 19:40,60.346
4/21/2013 20:00,60.474
4/21/2013 20:20,60.647
4/21/2013 20:40,60.561
4/21/2013 21:00,60.433
4/21/2013 21:20,60.303
4/21/2013 21:40,60.217
4/21/2013 22:00,60.089
4/21/2013 22:20,60.003
4/21/2013 22:40,59.916
4/21/2013 23:00,59.788
4/21/2013 23:20,59.702
4/21/2013 23:40,59.572
4/22/2013 0:00,59.486
4/22/2013 0:20,59.401
4/22/2013 0:40,59.272
4/22/2013 1:00,59.185
4/22/2013 1:20,59.056
4/22/2013 1:40,59.014
4/22/2013 2:00,58.928
4/22/2013 2:20,58.842
4/22/2013 2:40,58.755
4/22/2013 3:00,58.712
4/22/2013 3:20,58.626
4/22/2013 3:40,58.582
4/22/2013 4:00,58.541
4/22/2013 4:20,58.455
4/22/2013 4:40,58.411
4/22/2013 5:00,58.325
4/22/2013 5:20,58.282
4/22/2013 5:40,58.239
4/22/2013 6:00,58.195
4/22/2013 6:20,58.152
4/22/2013 6:40,58.109
4/22/2013 7:00,58.066
4/22/2013 7:20,58.023
4/22/2013 7:40,58.023
4/22/2013 8:00,58.023
4/22/2013 8:20,58.541
4/22/2013 8:40,58.109
4/22/2013 9:00,58.282
4/22/2013 9:20,58.282
4/22/2013 9:40,58.411
4/22/2013 10:00,58.325
4/22/2013 10:20,58.368
4/22/2013 10:40,58.325
4/22/2013 11:00,58.368
4/22/2013 11:20,58.411
4/22/2013 11:40,58.325
4/22/2013 12:00,58.411
4/22/2013 12:20,58.411
4/22/2013 12:40,58.368
4/22/2013 13:00,58.368
4/22/2013 13:20,58.368
4/22/2013 13:40,58.411
4/22/2013 14:00,58.368
4/22/2013 14:20,58.282
4/22/2013 14:40,58.325
4/22/2013 15:00,58.325
4/22/2013 15:20,58.325
4/22/2013 15:40,58.325
4/22/2013 16:00,58.325
4/22/2013 16:20,58.282
4/22/2013 16:40,58.282
4/22/2013 17:00,58.282
4/22/2013 17:20,58.282
4/22/2013 17:40,58.282
4/22/2013 18:00,58.152
4/22/2013 18:20,58.109
4/22/2013 18:40,58.023
4/22/2013 19:00,57.936
4/22/2013 19:20,57.85
4/22/2013 19:40,57.765
4/22/2013 20:00,57.679
4/22/2013 20:20,57.592
4/22/2013 20:40,57.549
4/22/2013 21:00,57.463
4/22/2013 21:20,57.42
4/22/2013 21:40,57.333
4/22/2013 22:00,57.29
4/22/2013 22:20,57.247
4/22/2013 22:40,57.16
4/22/2013 23:00,57.117
4/22/2013 23:20,57.074
4/22/2013 23:40,57.031
4/23/2013 0:00,56.944
4/23/2013 0:20,56.901
4/23/2013 0:40,56.815
4/23/2013 1:00,56.772
4/23/2013 1:20,56.685
4/23/2013 1:40,56.642
4/23/2013 2:00,56.599
4/23/2013 2:20,56.512
4/23/2013 2:40,56.469
4/23/2013 3:00,56.383
4/23/2013 3:20,56.295
4/23/2013 3:40,56.251
4/23/2013 4:00,56.208
4/23/2013 4:20,56.165
4/23/2013 4:40,56.079
4/23/2013 5:00,56.035
4/23/2013 5:20,55.949
4/23/2013 5:40,55.906
4/23/2013 6:00,55.819
4/23/2013 6:20,55.819
4/23/2013 6:40,55.733
4/23/2013 7:00,55.69
4/23/2013 7:20,55.647
4/23/2013 7:40,55.602
4/23/2013 8:00,55.602
4/23/2013 8:20,55.602
4/23/2013 8:40,55.602
4/23/2013 9:00,55.558
4/23/2013 9:20,55.602
4/23/2013 9:40,55.602
4/23/2013 10:00,55.558
4/23/2013 10:20,55.558
4/23/2013 10:40,55.558
4/23/2013 11:00,55.472
4/23/2013 11:20,55.515
4/23/2013 11:40,55.558
4/23/2013 12:00,55.515
4/23/2013 12:20,55.515
4/23/2013 12:40,55.472
4/23/2013 13:00,55.472
4/23/2013 13:20,55.515
4/23/2013 13:40,55.472
4/23/2013 14:00,55.429
4/23/2013 14:20,55.429
4/23/2013 14:40,55.386
4/23/2013 15:00,55.429
4/23/2013 15:20,55.386
4/23/2013 15:40,55.342
4/23/2013 16:00,55.342
4/23/2013 16:20,55.299
4/23/2013 16:40,55.256
4/23/2013 17:00,55.125
4/23/2013 17:20,55.081
4/23/2013 17:40,55.168
4/23/2013 18:00,55.125
4/23/2013 18:20,55.125
4/23/2013 18:40,55.038
4/23/2013 19:00,54.952
4/23/2013 19:20,54.909
4/23/2013 19:40,54.865
4/23/2013 20:00,54.82
4/23/2013 20:20,54.777
4/23/2013 20:40,54.734
4/23/2013 21:00,54.691
4/23/2013 21:20,54.604
4/23/2013 21:40,54.604
4/23/2013 22:00,54.604
4/23/2013 22:20,54.561
4/23/2013 22:40,54.516
4/23/2013 23:00,54.473
4/23/2013 23:20,54.473
4/23/2013 23:40,54.387
4/24/2013 0:00,54.387
4/24/2013 0:20,54.343
4/24/2013 0:40,54.343
4/24/2013 1:00,54.343
4/24/2013 1:20,54.3
4/24/2013 1:40,54.255
4/24/2013 2:00,54.212
4/24/2013 2:20,54.169
4/24/2013 2:40,54.126
4/24/2013 3:00,54.126
4/24/2013 3:20,54.037
4/24/2013 3:40,54.037
4/24/2013 4:00,54.037
4/24/2013 4:20,53.994
4/24/2013 4:40,53.951
4/24/2013 5:00,53.908
4/24/2013 5:20,53.865
4/24/2013 5:40,53.865
4/24/2013 6:00,53.82
4/24/2013 6:20,53.82
4/24/2013 6:40,53.776
4/24/2013 7:00,53.733
4/24/2013 7:20,53.776
4/24/2013 7:40,53.82
4/24/2013 8:00,53.908
4/24/2013 8:20,54.343
4/24/2013 8:40,54.212
4/24/2013 9:00,54.909
4/24/2013 9:20,55.429
4/24/2013 9:40,55.602
4/24/2013 10:00,55.776
4/24/2013 10:20,55.558
4/24/2013 10:40,55.125
4/24/2013 11:00,55.558
4/24/2013 11:20,56.165
4/24/2013 11:40,56.34
4/24/2013 12:00,56.556
4/24/2013 12:20,57.29
4/24/2013 12:40,57.376
4/24/2013 13:00,57.463
4/24/2013 13:20,57.679
4/24/2013 13:40,57.29
4/24/2013 14:00,57.506
4/24/2013 14:20,57.592
4/24/2013 14:40,57.117
4/24/2013 15:00,56.295
4/24/2013 15:20,55.949
4/24/2013 15:40,55.733
4/24/2013 16:00,55.602
4/24/2013 16:20,55.299
4/24/2013 16:40,55.038
4/24/2013 17:00,55.168
4/24/2013 17:20,55.342
4/24/2013 17:40,55.515
4/24/2013 18:00,56.035
4/24/2013 18:20,57.376
4/24/2013 18:40,56.383
4/24/2013 19:00,57.636
4/24/2013 19:20,57.893
4/24/2013 19:40,58.498
4/24/2013 20:00,58.152
4/24/2013 20:20,57.807
4/24/2013 20:40,59.014
4/24/2013 21:00,59.401
4/24/2013 21:20,59.788
4/24/2013 21:40,59.572
4/24/2013 22:00,59.486
4/24/2013 22:20,59.572
4/24/2013 22:40,59.445
4/24/2013 23:00,59.529
4/24/2013 23:20,59.272
4/24/2013 23:40,59.529
4/25/2013 0:00,59.788
4/25/2013 0:20,59.959
4/25/2013 0:40,59.916
4/25/2013 1:00,59.83
4/25/2013 1:20,59.702
4/25/2013 1:40,59.873
4/25/2013 2:00,59.83
4/25/2013 2:20,59.916
4/25/2013 2:40,59.916
4/25/2013 3:00,59.788
4/25/2013 3:20,59.486
4/25/2013 3:40,59.315
4/25/2013 4:00,59.056
4/25/2013 4:20,58.842
4/25/2013 4:40,58.626
4/25/2013 5:00,58.455
4/25/2013 5:20,58.023
4/25/2013 5:40,57.722
4/25/2013 6:00,57.592
4/25/2013 6:20,57.549
4/25/2013 6:40,57.376
4/25/2013 7:00,57.247
4/25/2013 7:20,56.988
4/25/2013 7:40,56.858
4/25/2013 8:00,56.728
4/25/2013 8:20,56.901
4/25/2013 8:40,56.772
4/25/2013 9:00,57.463
4/25/2013 9:20,57.722
4/25/2013 9:40,57.807
4/25/2013 10:00,57.85
4/25/2013 10:20,57.679
4/25/2013 10:40,57.807
4/25/2013 11:00,57.679
4/25/2013 11:20,58.023
4/25/2013 11:40,58.368
4/25/2013 12:00,58.541
4/25/2013 12:20,58.971
4/25/2013 12:40,59.099
4/25/2013 13:00,59.401
4/25/2013 13:20,59.616
4/25/2013 13:40,59.873
4/25/2013 14:00,60.26
4/25/2013 14:20,60.69
4/25/2013 14:40,60.948
4/25/2013 15:00,61.032
4/25/2013 15:20,61.462
4/25/2013 15:40,61.891
4/25/2013 16:00,62.276
4/25/2013 16:20,61.977
4/25/2013 16:40,61.462
4/25/2013 17:00,61.119
4/25/2013 17:20,60.818
4/25/2013 17:40,60.69
4/25/2013 18:00,60.517
4/25/2013 18:20,60.089
4/25/2013 18:40,59.959
4/25/2013 19:00,60.174
4/25/2013 19:20,60.132
4/25/2013 19:40,60.174
4/25/2013 20:00,60.303
4/25/2013 20:20,60.346
4/25/2013 20:40,60.26
4/25/2013 21:00,60.174
4/25/2013 21:20,60.132
4/25/2013 21:40,60.089
4/25/2013 22:00,60.003
4/25/2013 22:20,59.959
4/25/2013 22:40,59.873
4/25/2013 23:00,59.83
4/25/2013 23:20,59.745
4/25/2013 23:40,59.659
4/26/2013 0:00,59.616
4/26/2013 0:20,59.529
4/26/2013 0:40,59.445
4/26/2013 1:00,59.358
4/26/2013 1:20,59.272
4/26/2013 1:40,59.185
4/26/2013 2:00,59.099
4/26/2013 2:20,59.014
4/26/2013 2:40,58.928
4/26/2013 3:00,58.842
4/26/2013 3:20,58.755
4/26/2013 3:40,58.669
4/26/2013 4:00,58.582
4/26/2013 4:20,58.498
4/26/2013 4:40,58.455
4/26/2013 5:00,58.368
4/26/2013 5:20,58.282
4/26/2013 5:40,58.195
4/26/2013 6:00,58.109
4/26/2013 6:20,58.023
4/26/2013 6:40,58.023
4/26/2013 7:00,57.979
4/26/2013 7:20,57.979
4/26/2013 7:40,58.023
4/26/2013 8:00,58.066
4/26/2013 8:20,58.195
4/26/2013 8:40,58.195
4/26/2013 9:00,58.971
4/26/2013 9:20,59.445
4/26/2013 9:40,59.745
4/26/2013 10:00,59.788
4/26/2013 10:20,59.745
4/26/2013 10:40,59.788
4/26/2013 11:00,59.959
4/26/2013 11:20,60.217
4/26/2013 11:40,60.433
4/26/2013 12:00,60.948
4/26/2013 12:20,61.248
4/26/2013 12:40,61.419
4/26/2013 13:00,61.677
4/26/2013 13:20,61.804
4/26/2013 13:40,62.362
4/26/2013 14:00,62.577
4/26/2013 14:20,62.791
4/26/2013 14:40,62.834
4/26/2013 15:00,62.834
4/26/2013 15:20,63.09
4/26/2013 15:40,63.262
4/26/2013 16:00,63.262
4/26/2013 16:20,63.39
4/26/2013 16:40,63.133
4/26/2013 17:00,63.09
4/26/2013 17:20,63.176
4/26/2013 17:40,62.875
4/26/2013 18:00,62.704
4/26/2013 18:20,62.447
4/26/2013 18:40,62.447
4/26/2013 19:00,62.276
4/26/2013 19:20,62.233
4/26/2013 19:40,62.233
4/26/2013 20:00,62.148
4/26/2013 20:20,62.019
4/26/2013 20:40,61.934
4/26/2013 21:00,61.891
4/26/2013 21:20,61.761
4/26/2013 21:40,61.677
4/26/2013 22:00,61.547
4/26/2013 22:20,61.419
4/26/2013 22:40,61.333
4/26/2013 23:00,61.248
4/26/2013 23:20,61.248
4/26/2013 23:40,61.205
4/27/2013 0:00,61.119
4/27/2013 0:20,61.075
4/27/2013 0:40,61.032
4/27/2013 1:00,60.948
4/27/2013 1:20,60.861
4/27/2013 1:40,60.775
4/27/2013 2:00,60.69
4/27/2013 2:20,60.561
4/27/2013 2:40,60.433
4/27/2013 3:00,60.346
4/27/2013 3:20,60.303
4/27/2013 3:40,60.217
4/27/2013 4:00,60.132
4/27/2013 4:20,60.046
4/27/2013 4:40,59.916
4/27/2013 5:00,59.83
4/27/2013 5:20,59.745
4/27/2013 5:40,59.616
4/27/2013 6:00,59.529
4/27/2013 6:20,59.445
4/27/2013 6:40,59.358
4/27/2013 7:00,59.272
4/27/2013 7:20,59.272
4/27/2013 7:40,59.315
4/27/2013 8:00,59.445
4/27/2013 8:20,59.486
4/27/2013 8:40,59.616
4/27/2013 9:00,60.174
4/27/2013 9:20,60.904
4/27/2013 9:40,61.205
4/27/2013 10:00,61.506
4/27/2013 10:20,61.633
4/27/2013 10:40,61.376
4/27/2013 11:00,62.019
4/27/2013 11:20,62.276
4/27/2013 11:40,63.048
4/27/2013 12:00,64.375
4/27/2013 12:20,64.074
4/27/2013 12:40,62.919
4/27/2013 13:00,61.633
4/27/2013 13:20,61.804
4/27/2013 13:40,61.29
4/27/2013 14:00,60.991
4/27/2013 14:20,60.433
4/27/2013 14:40,60.217
4/27/2013 15:00,60.26
4/27/2013 15:20,60.26
4/27/2013 15:40,61.032
4/27/2013 16:00,60.433
4/27/2013 16:20,60.39
4/27/2013 16:40,60.604
4/27/2013 17:00,60.775
4/27/2013 17:20,60.69
4/27/2013 17:40,60.861
4/27/2013 18:00,60.904
4/27/2013 18:20,60.733
4/27/2013 18:40,60.775
4/27/2013 19:00,61.032
4/27/2013 19:20,61.075
4/27/2013 19:40,61.506
4/27/2013 20:00,61.804
4/27/2013 20:20,61.804
4/27/2013 20:40,61.848
4/27/2013 21:00,61.761
4/27/2013 21:20,61.804
4/27/2013 21:40,61.848
4/27/2013 22:00,61.977
4/27/2013 22:20,61.977
4/27/2013 22:40,61.891
4/27/2013 23:00,61.804
4/27/2013 23:20,61.72
4/27/2013 23:40,61.677
4/28/2013 0:00,61.59
4/28/2013 0:20,61.506
4/28/2013 0:40,61.462
4/28/2013 1:00,61.376
4/28/2013 1:20,61.248
4/28/2013 1:40,61.162
4/28/2013 2:00,61.032
4/28/2013 2:20,60.948
4/28/2013 2:40,60.861
4/28/2013 3:00,60.775
4/28/2013 3:20,60.647
4/28/2013 3:40,60.561
4/28/2013 4:00,60.517
4/28/2013 4:20,60.39
4/28/2013 4:40,60.303
4/28/2013 5:00,60.217
4/28/2013 5:20,60.132
4/28/2013 5:40,60.046
4/28/2013 6:00,59.959
4/28/2013 6:20,59.916
4/28/2013 6:40,59.83
4/28/2013 7:00,59.83
4/28/2013 7:20,59.83
4/28/2013 7:40,59.959
4/28/2013 8:00,60.346
4/28/2013 8:20,60.217
4/28/2013 8:40,60.346
4/28/2013 9:00,60.69
4/28/2013 9:20,61.419
4/28/2013 9:40,61.547
4/28/2013 10:00,61.506
4/28/2013 10:20,61.376
4/28/2013 10:40,61.419
4/28/2013 11:00,61.248
4/28/2013 11:20,61.162
4/28/2013 11:40,61.162
4/28/2013 12:00,61.119
4/28/2013 12:20,61.119
4/28/2013 12:40,61.032
4/28/2013 13:00,61.119
4/28/2013 13:20,60.991
4/28/2013 13:40,61.162
4/28/2013 14:00,61.075
4/28/2013 14:20,60.948
4/28/2013 14:40,61.162
4/28/2013 15:00,61.075
4/28/2013 15:20,61.376
4/28/2013 15:40,61.376
4/28/2013 16:00,61.419
4/28/2013 16:20,61.59
4/28/2013 16:40,61.633
4/28/2013 17:00,61.761
4/28/2013 17:20,61.934
4/28/2013 17:40,62.362
4/28/2013 18:00,62.577
4/28/2013 18:20,62.62
4/28/2013 18:40,62.49
4/28/2013 19:00,62.319
4/28/2013 19:20,62.233
4/28/2013 19:40,62.406
4/28/2013 20:00,62.49
4/28/2013 20:20,62.447
4/28/2013 20:40,62.406
4/28/2013 21:00,62.447
4/28/2013 21:20,62.447
4/28/2013 21:40,62.447
4/28/2013 22:00,62.447
4/28/2013 22:20,62.447
4/28/2013 22:40,62.406
4/28/2013 23:00,62.276
4/28/2013 23:20,62.319
4/28/2013 23:40,62.319
4/29/2013 0:00,62.319
4/29/2013 0:20,62.319
4/29/2013 0:40,62.276
4/29/2013 1:00,62.233
4/29/2013 1:20,62.191
4/29/2013 1:40,62.233
4/29/2013 2:00,62.191
4/29/2013 2:20,62.148
4/29/2013 2:40,62.105
4/29/2013 3:00,62.105
4/29/2013 3:20,62.019
4/29/2013 3:40,61.934
4/29/2013 4:00,61.848
4/29/2013 4:20,61.804
4/29/2013 4:40,61.804
4/29/2013 5:00,61.848
4/29/2013 5:20,61.891
4/29/2013 5:40,61.848
4/29/2013 6:00,61.761
4/29/2013 6:20,61.677
4/29/2013 6:40,61.677
4/29/2013 7:00,61.633
4/29/2013 7:20,61.633
4/29/2013 7:40,61.677
4/29/2013 8:00,61.633
4/29/2013 8:20,61.677
4/29/2013 8:40,61.677
4/29/2013 9:00,61.633
4/29/2013 9:20,61.547
4/29/2013 9:40,61.633
4/29/2013 10:00,61.59
4/29/2013 10:20,61.547
4/29/2013 10:40,61.506
4/29/2013 11:00,61.547
4/29/2013 11:20,61.506
4/29/2013 11:40,61.547
4/29/2013 12:00,61.462
4/29/2013 12:20,61.462
4/29/2013 12:40,61.506
4/29/2013 13:00,61.506
4/29/2013 13:20,61.547
4/29/2013 13:40,61.547
4/29/2013 14:00,61.547
4/29/2013 14:20,61.462
4/29/2013 14:40,61.506
4/29/2013 15:00,61.462
4/29/2013 15:20,61.419
4/29/2013 15:40,61.462
4/29/2013 16:00,61.462
4/29/2013 16:20,61.419
4/29/2013 16:40,61.419
4/29/2013 17:00,61.376
4/29/2013 17:20,61.376
4/29/2013 17:40,61.333
4/29/2013 18:00,61.29
4/29/2013 18:20,61.29
4/29/2013 18:40,61.29
4/29/2013 19:00,61.248
4/29/2013 19:20,61.205
4/29/2013 19:40,61.205
4/29/2013 20:00,61.162
4/29/2013 20:20,61.119
4/29/2013 20:40,61.075
4/29/2013 21:00,61.032
4/29/2013 21:20,60.991
4/29/2013 21:40,60.948
4/29/2013 22:00,60.904
4/29/2013 22:20,60.861
4/29/2013 22:40,60.861
4/29/2013 23:00,60.775
4/29/2013 23:20,60.733
4/29/2013 23:40,60.69
4/30/2013 0:00,60.647
4/30/2013 0:20,60.604
4/30/2013 0:40,60.604
4/30/2013 1:00,60.561
4/30/2013 1:20,60.517
4/30/2013 1:40,60.474
4/30/2013 2:00,60.433
4/30/2013 2:20,60.39
4/30/2013 2:40,60.346
4/30/2013 3:00,60.346
4/30/2013 3:20,60.303
4/30/2013 3:40,60.26
4/30/2013 4:00,60.217
4/30/2013 4:20,60.174
4/30/2013 4:40,60.132
4/30/2013 5:00,60.089
4/30/2013 5:20,60.046
4/30/2013 5:40,60.003
4/30/2013 6:00,59.959
4/30/2013 6:20,59.916
4/30/2013 6:40,59.916
4/30/2013 7:00,59.873
4/30/2013 7:20,59.916
4/30/2013 7:40,60.003
4/30/2013 8:00,60.089
4/30/2013 8:20,60.046
4/30/2013 8:40,60.217
4/30/2013 9:00,60.433
4/30/2013 9:20,61.248
4/30/2013 9:40,61.376
4/30/2013 10:00,61.119
4/30/2013 10:20,61.29
4/30/2013 10:40,61.032
