=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.06.17 08:01:38 =~=~=~=~=~=~=~=~=~=~=~=
AD
Type 'HE' for help

>AD
                           supply                    supply     clock
                            amps                      volts     volts
Rx 0.16 Tx A1 1.02                         EA 0.47   12.1 V     3.3 V   07:43:36.72
Rx 0.16 Tx A1 1.01 A2 0.78                 EA 0.42   12.1 V     3.3 V   07:43:37.24
Rx 0.16 Tx A1 1.00 A2 0.79                 EA 0.42   12.1 V     3.3 V   07:43:37.75
Rx 0.16 Tx A1 1.01 A2 0.79                 EA 0.42   12.1 V     3.2 V   07:43:38.27
Rx 0.17 Tx A1 1.01 A2 0.79                 EA 0.43   12.1 V     3.2 V   07:43:38.78
Rx 0.16 Tx A1 1.00 A2 0.78                 EA 0.42   12.1 V     3.3 V   07:43:39.30

>UP
Upload #33
Reader: Noname  Site: AA
--------- upload 33 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
D	2014-06-14	04:21:28.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	04:36:23.32	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	04:51:18.37	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-14	05:06:13.64	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	05:21:08.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	05:36:04.21	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	05:50:59.69	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-06-14	06:05:54.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	06:20:50.39	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-06-14	06:35:45.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-14	06:50:40.46	00:00:00.22	HR	0000_0000000174764544	A2	2	4050
D	2014-06-14	07:05:35.89	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	07:20:30.90	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-14	07:35:26.17	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	07:50:21.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	08:05:16.73	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	08:20:12.03	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-06-14	08:35:07.52	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-06-14	08:50:03.05	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-06-14	09:04:58.09	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-14	09:19:52.93	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	09:34:47.98	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-14	09:49:42.86	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	10:04:37.54	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	10:19:32.22	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	10:34:26.86	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	10:49:21.27	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	11:04:15.71	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	11:19:10.14	00:00:00.22	HR	0000_0000000174764544	A2	2	4047
D	2014-06-14	11:34:04.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	11:48:59.26	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	12:03:53.30	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-14	12:18:47.12	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	12:33:40.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	12:48:34.33	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	13:03:27.75	00:00:00.00	HR	0000_0000000174764544	A2	1	4042
D	2014-06-14	13:18:21.35	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	13:33:15.15	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	13:48:08.72	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	14:03:02.52	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	14:17:56.10	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	14:32:49.70	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-14	14:47:43.56	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	15:02:37.40	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	15:17:31.22	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	15:32:25.07	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-14	15:47:19.05	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-14	16:02:12.88	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-14	16:17:06.95	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-14	16:32:01.23	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	16:46:55.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	17:01:50.08	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	17:16:44.66	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	17:31:39.04	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	17:46:33.20	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-14	18:01:27.33	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-14	18:16:21.68	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	18:31:16.06	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	18:46:10.63	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	19:01:05.02	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	19:15:59.66	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	19:30:54.09	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	19:45:48.56	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	20:00:42.76	00:00:00.22	HR	0000_0000000174764544	A2	2	4046
D	2014-06-14	20:15:37.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	20:30:31.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	20:45:26.65	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	21:00:21.14	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	21:15:15.62	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	21:30:10.28	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	21:45:04.97	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	21:59:59.44	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	22:14:53.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-14	22:29:48.64	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	22:44:43.52	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	22:59:38.38	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-14	23:14:33.04	00:00:00.22	HR	0000_0000000174764544	A2	2	4048
D	2014-06-14	23:29:27.93	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	23:44:22.62	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-14	23:59:17.34	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	00:14:12.04	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	00:29:06.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	00:44:01.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	00:58:56.08	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	01:13:50.93	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	01:28:45.78	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	01:43:40.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	01:58:35.07	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	02:13:29.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	02:28:24.60	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	02:43:19.65	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	02:58:14.28	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	03:13:09.14	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	03:28:03.98	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	03:42:58.86	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	03:57:53.93	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	04:12:48.82	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	04:27:43.27	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-15	04:42:38.14	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	04:57:33.20	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	05:12:27.85	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	05:27:22.90	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	05:42:17.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	05:57:12.99	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	06:12:07.83	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	06:27:02.88	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	06:41:57.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	06:56:53.02	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	07:11:48.08	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-06-15	07:26:42.91	00:00:00.22	HR	0000_0000000174764544	A2	2	4049
D	2014-06-15	07:41:38.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	07:56:32.88	00:00:00.23	HR	0000_0000000174764544	A2	2	4049
D	2014-06-15	08:11:27.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	08:26:22.55	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	08:41:17.45	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	08:56:12.35	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	09:11:07.04	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	09:26:01.72	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	09:40:56.41	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	09:55:50.90	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-15	10:10:45.79	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-06-15	10:25:40.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	10:40:35.15	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	10:55:29.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	11:10:24.50	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	11:25:19.22	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	11:40:13.50	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-15	11:55:08.19	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-15	12:10:02.16	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-15	12:24:55.97	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	12:39:49.96	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-15	12:54:43.95	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-15	13:09:37.81	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	13:24:31.80	00:00:00.23	HR	0000_0000000174764544	A2	2	4045
D	2014-06-15	13:39:25.82	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	13:54:19.85	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-15	14:09:13.89	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-15	14:24:07.76	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	14:39:02.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-15	14:53:55.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	15:08:49.57	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	15:23:43.42	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	15:38:37.25	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-15	15:53:31.06	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
