=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.06.20 08:47:00 =~=~=~=~=~=~=~=~=~=~=~=

Type 'HE' for help

>up
Upload #34
Reader: Noname  Site: AA
--------- upload 34 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
E	2014-06-17	07:43:46.58	upload 33 complete
D	2014-06-17	07:52:28.15	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-06-17	07:54:11.63	00:00:00.00	HR	0000_0000000174764544	A2	1	3479
D	2014-06-17	08:02:24.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-06-17	08:09:05.45	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-17	08:12:20.40	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	08:22:16.87	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	08:23:59.48	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-17	08:32:13.12	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	08:38:53.56	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-17	08:42:09.43	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	08:52:05.74	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	08:53:47.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-17	09:02:02.25	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	09:08:41.59	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-17	09:11:58.78	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	09:21:55.31	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	09:23:35.28	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-17	09:31:52.09	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	09:38:29.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-17	09:41:48.84	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	09:51:45.66	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	09:53:22.54	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-17	10:01:42.42	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	10:08:16.48	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-06-17	10:11:39.42	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	10:21:36.44	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	10:23:10.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-17	10:31:33.42	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	10:38:03.71	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-17	10:41:30.39	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	10:51:27.81	00:00:00.00	HR	0000_0000000174764573	A1	1	2703
D	2014-06-17	10:52:57.40	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-17	11:01:25.02	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-17	11:07:50.89	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-17	11:11:22.46	00:00:00.00	HR	0000_0000000174764573	A1	1	2703
D	2014-06-17	11:21:19.68	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-17	11:22:44.42	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-17	11:31:16.72	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	11:37:38.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4043
D	2014-06-17	11:41:13.98	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-17	11:51:11.03	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	11:52:31.13	00:00:00.00	HR	0000_0000000174764544	A2	1	4041
D	2014-06-17	12:01:08.07	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	12:07:24.05	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-17	12:11:05.13	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	12:21:02.14	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	12:22:16.71	00:00:00.00	HR	0000_0000000174764544	A2	1	4039
D	2014-06-17	12:30:59.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-17	12:37:08.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4037
D	2014-06-17	12:40:56.38	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-17	12:50:53.18	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	12:52:00.89	00:00:00.00	HR	0000_0000000174764544	A2	1	4036
D	2014-06-17	13:00:49.98	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:06:52.03	00:00:00.00	HR	0000_0000000174764544	A2	1	4032
D	2014-06-17	13:10:46.80	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:20:43.61	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:21:43.60	00:00:00.00	HR	0000_0000000174764544	A2	1	4034
D	2014-06-17	13:30:40.40	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:36:34.45	00:00:00.00	HR	0000_0000000174764544	A2	1	4031
D	2014-06-17	13:40:37.15	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:50:33.91	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	13:51:25.28	00:00:00.00	HR	0000_0000000174764544	A2	1	4031
D	2014-06-17	14:00:30.63	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-17	14:06:15.63	00:00:00.00	HR	0000_0000000174764544	A2	1	4029
D	2014-06-17	14:10:27.18	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	14:20:23.73	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	14:21:06.49	00:00:00.00	HR	0000_0000000174764544	A2	1	4031
D	2014-06-17	14:30:20.32	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	14:35:56.27	00:00:00.00	HR	0000_0000000174764544	A2	1	4026
D	2014-06-17	14:40:16.87	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	14:50:13.44	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	14:50:46.91	00:00:00.00	HR	0000_0000000174764544	A2	1	4030
D	2014-06-17	15:00:10.01	00:00:00.22	HR	0000_0000000174764573	A1	2	2699
D	2014-06-17	15:05:36.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4023
D	2014-06-17	15:10:06.55	00:00:00.22	HR	0000_0000000174764573	A1	2	2698
D	2014-06-17	15:20:03.13	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	15:20:24.67	00:00:00.00	HR	0000_0000000174764544	A2	1	4021
D	2014-06-17	15:29:59.68	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	15:35:13.53	00:00:00.22	HR	0000_0000000174764544	A2	2	4022
D	2014-06-17	15:39:56.26	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	15:49:52.82	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	15:50:01.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4019
D	2014-06-17	15:59:49.38	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	16:04:50.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4020
D	2014-06-17	16:09:45.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	16:19:40.63	00:00:00.00	HR	0000_0000000174764544	A2	1	4028
D	2014-06-17	16:19:42.29	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	16:29:38.83	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	16:34:32.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4037
D	2014-06-17	16:39:35.40	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	16:49:25.45	00:00:00.00	HR	0000_0000000174764544	A2	1	4039
D	2014-06-17	16:49:31.75	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	16:59:28.31	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	17:04:18.10	00:00:00.00	HR	0000_0000000174764544	A2	1	4039
D	2014-06-17	17:09:24.91	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	17:19:11.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-17	17:19:21.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	17:29:17.63	00:00:00.22	HR	0000_0000000174764573	A1	2	2698
D	2014-06-17	17:34:03.87	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-17	17:39:14.20	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	17:48:56.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-17	17:49:10.77	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	17:59:07.12	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	18:03:49.84	00:00:00.00	HR	0000_0000000174764544	A2	1	4041
D	2014-06-17	18:09:03.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-17	18:18:42.75	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-17	18:19:00.10	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	18:28:56.44	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	18:33:35.85	00:00:00.00	HR	0000_0000000174764544	A2	1	4041
D	2014-06-17	18:38:52.82	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	18:48:28.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4041
D	2014-06-17	18:48:49.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-06-17	18:58:45.52	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
