=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.05.13 08:13:37 =~=~=~=~=~=~=~=~=~=~=~=

Type 'HE' for help

>UP
Upload #23
Reader: Noname  Site: AA
--------- upload 23 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
D	2014-05-10	00:34:08.41	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	00:34:40.99	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	00:44:03.92	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	00:49:38.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	00:53:59.45	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	01:03:54.97	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	01:04:35.94	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	01:13:50.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	01:19:33.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	01:23:45.81	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	01:33:41.35	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	01:34:30.51	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	01:43:36.88	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	01:49:28.01	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	01:53:32.21	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	02:03:27.74	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	02:04:25.06	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	02:13:23.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	02:19:22.32	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	02:23:18.57	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	02:33:14.10	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	02:34:19.60	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	02:43:09.39	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	02:49:16.85	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	02:53:04.72	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	03:03:00.24	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	03:04:14.57	00:00:00.00	HR	0000_0000000174764544	A2	1	4063
D	2014-05-10	03:12:55.54	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	03:19:12.06	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	03:22:50.84	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	03:32:46.34	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	03:34:09.51	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	03:42:41.64	00:00:00.22	HR	0000_0000000174764573	A1	2	2694
D	2014-05-10	03:49:06.98	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	03:52:37.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	04:02:32.47	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	04:04:04.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	04:12:27.98	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	04:19:02.16	00:00:00.00	HR	0000_0000000174764544	A2	1	4063
D	2014-05-10	04:22:23.29	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	04:32:18.60	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	04:33:59.66	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	04:42:13.89	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	04:48:57.15	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	04:52:09.43	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	05:02:04.75	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	05:03:54.87	00:00:00.00	HR	0000_0000000174764544	A2	1	4063
D	2014-05-10	05:12:00.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	05:18:52.36	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	05:21:55.37	00:00:00.00	HR	0000_0000000174764573	A1	1	2693
D	2014-05-10	05:31:50.67	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	05:33:49.62	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	05:41:46.00	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	05:48:46.67	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	05:51:41.29	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	06:01:36.57	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	06:03:43.69	00:00:00.22	HR	0000_0000000174764544	A2	2	4060
D	2014-05-10	06:11:32.08	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	06:18:41.15	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	06:21:27.36	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	06:23:05.54	00:00:02.01	HA	900_226000137642	A2	10	1196
D	2014-05-10	06:23:08.87	00:00:00.23	HA	900_226000137642	A2	2	5
D	2014-05-10	06:23:12.63	00:00:00.22	HA	900_226000137642	A2	2	15
D	2014-05-10	06:23:44.88	00:00:00.66	HA	900_226000137642	A2	4	144
D	2014-05-10	06:31:22.67	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	06:33:38.40	00:00:00.00	HR	0000_0000000174764544	A2	1	2683
D	2014-05-10	06:41:17.95	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	06:48:35.86	00:00:00.00	HR	0000_0000000174764544	A2	1	4062
D	2014-05-10	06:51:13.47	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	07:01:08.76	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	07:03:33.10	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	07:11:04.03	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	07:18:30.31	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	07:20:59.51	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	07:30:54.78	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	07:33:27.30	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	07:40:50.04	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	07:48:24.48	00:00:00.00	HR	0000_0000000174764544	A2	1	4061
D	2014-05-10	07:50:45.51	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	08:00:40.77	00:00:00.00	HR	0000_0000000174764573	A1	1	2694
D	2014-05-10	08:03:21.45	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	08:10:36.24	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	08:18:18.20	00:00:00.00	HR	0000_0000000174764544	A2	1	4059
D	2014-05-10	08:20:31.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	08:30:27.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	08:33:14.70	00:00:00.00	HR	0000_0000000174764544	A2	1	4058
D	2014-05-10	08:40:22.63	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	08:48:11.44	00:00:00.00	HR	0000_0000000174764544	A2	1	4059
D	2014-05-10	08:50:18.12	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	09:00:13.59	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	09:03:08.42	00:00:00.00	HR	0000_0000000174764544	A2	1	4060
D	2014-05-10	09:10:09.07	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	09:18:05.18	00:00:00.00	HR	0000_0000000174764544	A2	1	4059
D	2014-05-10	09:20:04.56	00:00:00.00	HR	0000_0000000174764573	A1	1	2695
D	2014-05-10	09:30:00.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-10	09:33:01.72	00:00:00.00	HR	0000_0000000174764544	A2	1	4058
D	2014-05-10	09:39:55.97	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-10	09:47:58.06	00:00:00.00	HR	0000_0000000174764544	A2	1	4057
D	2014-05-10	09:49:51.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-10	09:59:47.42	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-10	10:02:54.40	00:00:00.00	HR	0000_0000000174764544	A2	1	4057
D	2014-05-10	10:09:43.14	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-10	10:17:50.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4057
D	2014-05-10	10:19:39.10	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-10	10:29:35.29	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	10:32:46.91	00:00:00.00	HR	0000_0000000174764544	A2	1	4056
D	2014-05-10	10:39:31.46	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	10:40:34.53	00:00:01.77	HA	900_226000141015	A2	9	2116
D	2014-05-10	10:41:04.14	00:00:00.22	HA	900_226000141015	A2	2	125
D	2014-05-10	10:47:42.84	00:00:00.00	HR	0000_0000000174764544	A2	1	1803
D	2014-05-10	10:49:27.65	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	10:59:23.62	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-10	11:02:38.78	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-10	11:09:19.80	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	11:17:34.69	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-10	11:19:16.19	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-10	11:29:12.35	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	11:32:30.59	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-10	11:39:08.50	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	11:47:26.04	00:00:00.22	HR	0000_0000000174764544	A2	2	4053
D	2014-05-10	11:49:04.66	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	11:59:00.80	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	12:02:21.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-05-10	12:08:56.96	00:00:00.23	HR	0000_0000000174764573	A1	2	2698
D	2014-05-10	12:17:16.71	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-05-10	12:18:53.13	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-10	12:28:49.51	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-10	12:32:11.51	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-10	12:38:45.68	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	12:47:06.32	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-10	12:48:41.62	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-10	12:58:37.79	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-10	13:02:01.11	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
