=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.05.23 10:28:19 =~=~=~=~=~=~=~=~=~=~=~=

Type 'HE' for help

>UP
Upload #26
Reader: Noname  Site: AA
--------- upload 26 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
E	2014-05-20	14:30:58.69	upload 25 complete
D	2014-05-20	14:36:14.21	00:00:00.00	HR	0000_0000000174764573	A1	1	2107
D	2014-05-20	14:42:55.55	00:00:00.00	HR	0000_0000000174764544	A2	1	3924
D	2014-05-20	14:46:10.52	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	14:56:06.62	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	14:57:47.50	00:00:00.00	HR	0000_0000000174764544	A2	1	4036
D	2014-05-20	15:06:02.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	15:12:39.15	00:00:00.00	HR	0000_0000000174764544	A2	1	4035
D	2014-05-20	15:15:58.99	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	15:25:55.29	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	15:27:31.08	00:00:00.00	HR	0000_0000000174764544	A2	1	4036
D	2014-05-20	15:35:51.41	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	15:42:23.25	00:00:00.00	HR	0000_0000000174764544	A2	1	4037
D	2014-05-20	15:45:47.75	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	15:55:43.88	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	15:57:17.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-05-20	16:05:40.19	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	16:12:11.38	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-05-20	16:15:36.30	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	16:25:32.63	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	16:27:05.96	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-05-20	16:35:28.93	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	16:42:00.57	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-05-20	16:45:25.28	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	16:55:21.36	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	16:56:55.59	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-20	17:05:17.66	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	17:11:50.35	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-05-20	17:15:13.92	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	17:25:09.98	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	17:26:45.52	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-05-20	17:35:06.04	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	17:41:40.49	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-20	17:45:02.30	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-20	17:54:58.37	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	17:56:35.26	00:00:00.22	HR	0000_0000000174764544	A2	2	4049
D	2014-05-20	18:04:54.45	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	18:11:30.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-20	18:14:50.52	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	18:24:46.38	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-20	18:26:25.24	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-05-20	18:34:42.47	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-20	18:41:20.29	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-20	18:44:38.35	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-20	18:54:34.19	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-20	18:56:15.48	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-05-20	19:04:30.01	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-20	19:11:10.43	00:00:00.00	HR	0000_0000000174764544	A2	1	4050
D	2014-05-20	19:14:25.84	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
D	2014-05-20	19:24:21.68	00:00:00.00	HR	0000_0000000174764573	A1	1	2696
