=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.06.24 08:56:42 =~=~=~=~=~=~=~=~=~=~=~=


>up
Upload #35
Reader: Noname  Site: AA
--------- upload 35 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
E	2014-06-20	08:28:50.78	upload 34 complete
D	2014-06-20	08:32:30.34	00:00:00.00	HR	0000_0000000174764573	A1	1	1669
D	2014-06-20	08:36:29.69	00:00:00.00	HR	0000_0000000174764544	A2	1	2753
D	2014-06-20	08:42:26.79	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-20	08:51:24.16	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-20	08:52:23.24	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-06-20	09:02:20.14	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	09:06:18.38	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	09:12:17.02	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	09:21:12.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-20	09:22:13.88	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	09:32:10.95	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	09:36:07.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	09:42:07.82	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	09:51:01.20	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	09:52:04.71	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	10:02:01.78	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	10:05:55.40	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	10:11:59.10	00:00:00.00	HR	0000_0000000174764573	A1	1	2703
D	2014-06-20	10:20:49.59	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	10:21:56.20	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	10:31:53.27	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	10:35:44.00	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-06-20	10:41:50.37	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	10:50:38.18	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-06-20	10:51:47.43	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	11:01:44.50	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	11:05:32.34	00:00:00.23	HR	0000_0000000174764544	A2	2	4047
D	2014-06-20	11:11:41.56	00:00:00.00	HR	0000_0000000174764573	A1	1	2702
D	2014-06-20	11:20:26.54	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-20	11:21:38.43	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	11:31:35.32	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	11:35:20.54	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-20	11:41:32.00	00:00:00.22	HR	0000_0000000174764573	A1	2	2700
D	2014-06-20	11:50:14.57	00:00:00.00	HR	0000_0000000174764544	A2	1	4046
D	2014-06-20	11:51:28.90	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-20	12:01:25.81	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-06-20	12:05:08.17	00:00:00.00	HR	0000_0000000174764544	A2	1	4044
D	2014-06-20	12:11:22.53	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-20	12:20:00.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4040
D	2014-06-20	12:21:19.23	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-06-20	12:31:15.91	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
