=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2014.06.03 09:47:13 =~=~=~=~=~=~=~=~=~=~=~=


>up
Upload #29
Reader: Noname  Site: AA
--------- upload 29 start ---------
Type	Date	Time	Duration	Type	Tag ID	Ant	Count	Gap
E	2014-05-30	08:20:37.44	upload 28 complete
D	2014-05-30	08:24:50.00	00:00:00.00	HR	0000_0000000174764573	A1	1	1819
D	2014-05-30	08:32:56.80	00:00:00.00	HR	0000_0000000174764544	A2	1	4023
D	2014-05-30	08:34:46.50	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	08:44:43.17	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	08:47:53.47	00:00:00.00	HR	0000_0000000174764544	A2	1	4058
D	2014-05-30	08:54:39.86	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	09:02:50.18	00:00:00.00	HR	0000_0000000174764544	A2	1	4058
D	2014-05-30	09:04:36.54	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	09:14:33.45	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-05-30	09:17:46.62	00:00:00.00	HR	0000_0000000174764544	A2	1	4057
D	2014-05-30	09:24:30.13	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	09:32:43.07	00:00:00.00	HR	0000_0000000174764544	A2	1	4057
D	2014-05-30	09:34:27.00	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-05-30	09:44:23.67	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	09:47:39.28	00:00:00.00	HR	0000_0000000174764544	A2	1	4056
D	2014-05-30	09:54:20.54	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-05-30	10:02:35.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4056
D	2014-05-30	10:04:16.96	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	10:14:13.21	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	10:17:31.49	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-30	10:24:09.47	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	10:32:27.51	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-30	10:34:05.48	00:00:00.22	HR	0000_0000000174764573	A1	2	2697
D	2014-05-30	10:44:02.35	00:00:00.00	HR	0000_0000000174764573	A1	1	2700
D	2014-05-30	10:47:23.49	00:00:00.00	HR	0000_0000000174764544	A2	1	4055
D	2014-05-30	10:53:58.81	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	11:02:19.31	00:00:00.00	HR	0000_0000000174764544	A2	1	4054
D	2014-05-30	11:03:55.73	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-05-30	11:13:52.67	00:00:00.00	HR	0000_0000000174764573	A1	1	2701
D	2014-05-30	11:17:14.93	00:00:00.23	HR	0000_0000000174764544	A2	2	4053
D	2014-05-30	11:23:49.40	00:00:00.22	HR	0000_0000000174764573	A1	2	2700
D	2014-05-30	11:32:10.78	00:00:00.00	HR	0000_0000000174764544	A2	1	4053
D	2014-05-30	11:33:46.11	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	11:43:42.59	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	11:47:06.16	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-05-30	11:53:39.07	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	12:02:01.54	00:00:00.00	HR	0000_0000000174764544	A2	1	4052
D	2014-05-30	12:03:35.54	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	12:13:32.06	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	12:16:56.74	00:00:00.00	HR	0000_0000000174764544	A2	1	4051
D	2014-05-30	12:23:28.32	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	12:31:51.46	00:00:00.00	HR	0000_0000000174764544	A2	1	4049
D	2014-05-30	12:33:24.58	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	12:43:21.06	00:00:00.00	HR	0000_0000000174764573	A1	1	2699
D	2014-05-30	12:46:45.73	00:00:00.00	HR	0000_0000000174764544	A2	1	4047
D	2014-05-30	12:53:17.30	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	13:01:39.50	00:00:00.00	HR	0000_0000000174764544	A2	1	4045
D	2014-05-30	13:03:13.49	00:00:00.00	HR	0000_0000000174764573	A1	1	2698
D	2014-05-30	13:13:09.49	00:00:00.22	HR	0000_0000000174764573	A1	2	2697
D	2014-05-30	13:16:33.92	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-05-30	13:23:05.70	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
D	2014-05-30	13:31:28.35	00:00:00.00	HR	0000_0000000174764544	A2	1	4048
D	2014-05-30	13:33:01.68	00:00:00.00	HR	0000_0000000174764573	A1	1	2697
